"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 02 17:17:02 WIB 2023","Sun Apr 02 17:17:02 WIB 2023","0","","Test End to End User from resttest: Validate End to End Get Single User","","","","",""
"broken","Mon Apr 03 06:08:56 WIB 2023","Mon Apr 03 06:08:56 WIB 2023","1","","Test End to End User from resttest: Validate End to End Get Single User","","","","When I perform create user search for api /api/users/2",""
"passed","Sun Apr 02 06:53:25 WIB 2023","Sun Apr 02 06:53:25 WIB 2023","35","","form page: test chai form","","","","And I select jenis_kendaraan 5",""
"passed","Fri Mar 31 20:25:54 WIB 2023","Fri Mar 31 20:25:54 WIB 2023","3","","form page: test chai form","","","","And I click submit button",""
"passed","Sun Apr 02 06:47:39 WIB 2023","Sun Apr 02 06:47:39 WIB 2023","0","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"broken","Mon Apr 03 06:12:51 WIB 2023","Mon Apr 03 06:12:51 WIB 2023","1","","Test End to End User from resttest: Validate End to End Get Single User","","","","When I perform create user search for api /api/users, and input Tia Wicaksono Programmer",""
"passed","Fri Mar 31 22:34:55 WIB 2023","Fri Mar 31 22:34:57 WIB 2023","2169","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"passed","Wed Mar 29 16:49:27 WIB 2023","Wed Mar 29 16:49:27 WIB 2023","1","","login page: home page","","","","",""
"skipped","Sun Apr 02 17:16:37 WIB 2023","Sun Apr 02 17:16:37 WIB 2023","0","","form page: test chai form","","","","Then I click submit button",""
"passed","Fri Mar 31 20:21:59 WIB 2023","Fri Mar 31 20:22:09 WIB 2023","10045","","form page: test chai form","","","","And I select jenis_pengujian 5 and kartu_uji 2",""
"passed","Fri Mar 31 20:16:13 WIB 2023","Fri Mar 31 20:16:13 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Fri Mar 31 20:26:23 WIB 2023","Fri Mar 31 20:26:23 WIB 2023","2","","form page: test chai form","","","","And I click submit button",""
"passed","Fri Mar 31 19:52:25 WIB 2023","Fri Mar 31 19:52:25 WIB 2023","0","","form page: test chai form","","","","",""
"passed","Sun Apr 02 06:08:28 WIB 2023","Sun Apr 02 06:08:28 WIB 2023","1","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"passed","Wed Mar 29 11:39:44 WIB 2023","Wed Mar 29 11:39:44 WIB 2023","1","","The Internet Guinea Pig Website: As a user, I can log into the secure area","","","","",""
"passed","Sun Apr 02 17:38:34 WIB 2023","Sun Apr 02 17:38:36 WIB 2023","1963","","Test End to End User from resttest: Validate End to End Get Single User","","","","Given I am on page  http://resttesttest.com/",""
"passed","Fri Mar 31 22:34:55 WIB 2023","Fri Mar 31 22:34:55 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Fri Mar 31 22:37:13 WIB 2023","Fri Mar 31 22:37:13 WIB 2023","0","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"skipped","Mon Apr 03 06:11:22 WIB 2023","Mon Apr 03 06:11:22 WIB 2023","0","","Test End to End User from resttest: Validate End to End Get Single User","","","","And I make GET /api/users/2 API call",""
"passed","Fri Mar 31 20:20:12 WIB 2023","Fri Mar 31 20:20:12 WIB 2023","1","","form page: test chai form","","","","And I enter nama_pemilik SAMSUL HUDA and alamat SEGODOREJO  RT 02/02 and no_telp -",""
"passed","Fri Mar 31 19:31:46 WIB 2023","Fri Mar 31 19:31:49 WIB 2023","2164","","form page: test chai form","","","","Given I am on the retribusi page ""http://103.184.181.9/retribusi""",""
"passed","Sun Apr 02 07:00:38 WIB 2023","Sun Apr 02 07:00:38 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Fri Mar 31 22:31:40 WIB 2023","Fri Mar 31 22:31:40 WIB 2023","1","","form page: test chai form","","","","",""
"passed","Sun Apr 02 08:40:57 WIB 2023","Sun Apr 02 08:41:02 WIB 2023","5052","","form page: test chai form","","","","Then I click submit button",""
"passed","Mon Apr 03 05:16:25 WIB 2023","Mon Apr 03 05:16:25 WIB 2023","2","","Test End to End User from resttest: Validate End to End Get Single User","","","","",""
"skipped","Fri Mar 31 19:12:51 WIB 2023","Fri Mar 31 19:12:51 WIB 2023","0","","form page: test chai form","","","","And I click submit button",""
"passed","Tue Apr 04 09:44:22 WIB 2023","Tue Apr 04 09:44:22 WIB 2023","176","","Test End to End User from resttest: Validate End to End Get Single User","","","","And I make GET /api/users/2 API call",""
